author,title,text,lemmas
Dickens,Great Expectations,"“Lookee here, old chap,” said Joe. “I done what I could to keep you and  Tickler in sunders, but my power were not always fully equal to my  inclinations. For when your poor sister had a mind to drop into you, it  were not so much,” said Joe, in his favourite argumentative way, “that  she dropped into me too, if I put myself in opposition to her, but that  she dropped into you always heavier for it. I noticed that. It ain’t a  grab at a man’s whisker, not yet a shake or two of a man (to which your  sister was quite welcome), that ’ud put a man off from getting a little  child out of punishment. But when that little child is dropped into  heavier for that grab of whisker or shaking, then that man naterally up  and says to himself, ‘Where is the good as you are a-doing? I grant you  I see the ’arm,’ says the man, ‘but I don’t see the good. I call upon  you, sir, therefore, to pint out the good.’”",lookee old chap say joe tickler sunder power fully equal inclination poor sister mind drop say joe favourite argumentative way drop opposition drop heavy notice ai grab man whisker shake man sister welcome ud man get little child punishment little child drop heavy grab whisker shake man naterally say good grant arm say man good sir pint good
Dickens,Great Expectations,"“The man says?” I observed, as Joe waited for me to speak.",man say observe joe wait speak
Dickens,Great Expectations,"“The man says,” Joe assented. “Is he right, that man?”",man say joe assent right man
Dickens,Great Expectations,"“Well, old chap,” said Joe, “then abide by your words. If he’s always  right (which in general he’s more likely wrong), he’s right when he  says this: Supposing ever you kep any little matter to yourself, when  you was a little child, you kep it mostly because you know’d as J.  Gargery’s power to part you and Tickler in sunders were not fully equal  to his inclinations. Theerfore, think no more of it as betwixt two  sech, and do not let us pass remarks upon onnecessary subjects. Biddy  giv’ herself a deal o’ trouble with me afore I left (for I am almost  awful dull), as I should view it in this light, and, viewing it in this  light, as I should so put it. Both of which,” said Joe, quite charmed  with his logical arrangement, “being done, now this to you a true  friend, say. Namely. You mustn’t go a overdoing on it, but you must  have your supper and your wine and water, and you must be put betwixt  the sheets.”",old chap say joe abide word right general likely wrong right say suppose kep little matter little child kep gargery power tickler sunder fully equal inclination theerfore think betwixt sech let pass remark onnecessary subject biddy giv deal o trouble afore leave awful dull view light view light say joe charm logical arrangement true friend overdoing supper wine water betwixt sheet
Dickens,Great Expectations,"The delicacy with which Joe dismissed this theme, and the sweet tact  and kindness with which Biddy—who with her woman’s wit had found me out  so soon—had prepared him for it, made a deep impression on my mind. But  whether Joe knew how poor I was, and how my great expectations had all  dissolved, like our own marsh mists before the sun, I could not  understand.",delicacy joe dismiss theme sweet tact kindness biddy woman wit find soon prepare deep impression mind joe know poor great expectation dissolve like marsh mist sun understand
Dickens,Great Expectations,"Another thing in Joe that I could not understand when it first began to  develop itself, but which I soon arrived at a sorrowful comprehension  of, was this: As I became stronger and better, Joe became a little less  easy with me. In my weakness and entire dependence on him, the dear  fellow had fallen into the old tone, and called me by the old names,  the dear “old Pip, old chap,” that now were music in my ears. I too had  fallen into the old ways, only happy and thankful that he let me. But,  imperceptibly, though I held by them fast, Joe’s hold upon them began  to slacken; and whereas I wondered at this, at first, I soon began to  understand that the cause of it was in me, and that the fault of it was  all mine.",thing joe understand begin develop soon arrive sorrowful comprehension strong well joe little easy weakness entire dependence dear fellow fall old tone call old name dear old pip old chap music ear fall old way happy thankful let imperceptibly hold fast joe hold begin slacken wonder soon begin understand cause fault
Dickens,Great Expectations,"Ah! Had I given Joe no reason to doubt my constancy, and to think that  in prosperity I should grow cold to him and cast him off? Had I given  Joe’s innocent heart no cause to feel instinctively that as I got  stronger, his hold upon me would be weaker, and that he had better  loosen it in time and let me go, before I plucked myself away?",ah give joe reason doubt constancy think prosperity grow cold cast give joe innocent heart cause feel instinctively get strong hold weak well loosen time let pluck away
Dickens,Great Expectations,"It was on the third or fourth occasion of my going out walking in the  Temple Gardens leaning on Joe’s arm, that I saw this change in him very  plainly. We had been sitting in the bright warm sunlight, looking at  the river, and I chanced to say as we got up,—",fourth occasion go walk temple gardens lean joe arm see change plainly sit bright warm sunlight look river chance get
Dickens,Great Expectations,"“See, Joe! I can walk quite strongly. Now, you shall see me walk back  by myself.”",joe walk strongly shall walk
Dickens,Great Expectations,"“Which do not overdo it, Pip,” said Joe; “but I shall be happy fur to  see you able, sir.”",overdo pip say joe shall happy fur able sir
Dickens,Great Expectations,"The last word grated on me; but how could I remonstrate! I walked no  further than the gate of the gardens, and then pretended to be weaker  than I was, and asked Joe for his arm. Joe gave it me, but was  thoughtful.",word grate remonstrate walk gate garden pretend weak ask joe arm joe give thoughtful
Dickens,Great Expectations,"I, for my part, was thoughtful too; for, how best to check this growing  change in Joe was a great perplexity to my remorseful thoughts. That I  was ashamed to tell him exactly how I was placed, and what I had come  down to, I do not seek to conceal; but I hope my reluctance was not  quite an unworthy one. He would want to help me out of his little  savings, I knew, and I knew that he ought not to help me, and that I  must not suffer him to do it.",thoughtful good check grow change joe great perplexity remorseful thought ashamed tell exactly place come seek conceal hope reluctance unworthy want help little saving know know ought help suffer
Dickens,Great Expectations,"It was a thoughtful evening with both of us. But, before we went to  bed, I had resolved that I would wait over to-morrow,—to-morrow being  Sunday,—and would begin my new course with the new week. On Monday  morning I would speak to Joe about this change, I would lay aside this  last vestige of reserve, I would tell him what I had in my thoughts  (that Secondly, not yet arrived at), and why I had not decided to go  out to Herbert, and then the change would be conquered for ever. As I  cleared, Joe cleared, and it seemed as though he had sympathetically  arrived at a resolution too.",thoughtful evening go bed resolve wait morrow begin new course new week monday morning speak joe change lay aside vestige reserve tell thought secondly arrive decide herbert change conquer clear joe clear sympathetically arrive resolution
Dickens,Great Expectations,"We had a quiet day on the Sunday, and we rode out into the country, and  then walked in the fields.",quiet day sunday ride country walk field
Dickens,Great Expectations,"“Dear old Pip, old chap, you’re a’most come round, sir.”",dear old pip old chap come round sir
Dickens,Great Expectations,"“We have had a time together, Joe, that I can never forget. There were  days once, I know, that I did for a while forget; but I never shall  forget these.”",time joe forget day know forget shall forget
Dickens,Great Expectations,"“Pip,” said Joe, appearing a little hurried and troubled, “there has  been larks. And, dear sir, what have been betwixt us—have been.”",pip say joe appear little hurried troubled lark dear sir betwixt
Dickens,Great Expectations,"At night, when I had gone to bed, Joe came into my room, as he had done  all through my recovery. He asked me if I felt sure that I was as well  as in the morning?",night go bed joe come room recovery ask feel sure morning
Dickens,Great Expectations,"Joe patted the coverlet on my shoulder with his great good hand, and  said, in what I thought a husky voice, “Good night!”",joe pat coverlet shoulder great good hand say think husky voice good night
Dickens,Great Expectations,"When I got up in the morning, refreshed and stronger yet, I was full of  my resolution to tell Joe all, without delay. I would tell him before  breakfast. I would dress at once and go to his room and surprise him;  for, it was the first day I had been up early. I went to his room, and  he was not there. Not only was he not there, but his box was gone.",get morning refresh strong resolution tell joe delay tell breakfast dress room surprise day early go room box go
Dickens,Great Expectations,"I hurried then to the breakfast-table, and on it found a letter. These  were its brief contents:—",hurry breakfast table find letter brief content
Dickens,Great Expectations,“Not wishful to intrude I have departured fur you are well again dear  Pip and will do better without,wishful intrude departure fur dear pip well
Dickens,Great Expectations,"  Enclosed in the letter was a receipt for the debt and costs on which I  had been arrested. Down to that moment, I had vainly supposed that my  creditor had withdrawn, or suspended proceedings until I should be  quite recovered. I had never dreamed of Joe’s having paid the money;  but Joe had paid it, and the receipt was in his name.",enclose letter receipt debt cost arrest moment vainly suppose creditor withdraw suspend proceeding recover dream joe have pay money joe pay receipt
Dickens,Great Expectations,"What remained for me now, but to follow him to the dear old forge, and  there to have out my disclosure to him, and my penitent remonstrance  with him, and there to relieve my mind and heart of that reserved  Secondly, which had begun as a vague something lingering in my  thoughts, and had formed into a settled purpose?",remain follow dear old forge disclosure penitent remonstrance relieve mind heart reserve secondly begin vague linger thought form settle purpose
Dickens,Great Expectations,"The purpose was, that I would go to Biddy, that I would show her how  humbled and repentant I came back, that I would tell her how I had lost  all I once hoped for, that I would remind her of our old confidences in  my first unhappy time. Then I would say to her, “Biddy, I think you  once liked me very well, when my errant heart, even while it strayed  away from you, was quieter and better with you than it ever has been  since. If you can like me only half as well once more, if you can take  me with all my faults and disappointments on my head, if you can  receive me like a forgiven child (and indeed I am as sorry, Biddy, and  have as much need of a hushing voice and a soothing hand), I hope I am  a little worthier of you that I was,—not much, but a little. And,  Biddy, it shall rest with you to say whether I shall work at the forge  with Joe, or whether I shall try for any different occupation down in  this country, or whether we shall go away to a distant place where an  opportunity awaits me which I set aside, when it was offered, until I  knew your answer. And now, dear Biddy, if you can tell me that you will  go through the world with me, you will surely make it a better world  for me, and me a better man for it, and I will try hard to make it a  better world for you.”",purpose biddy humble repentant come tell lose hope remind old confidence unhappy time biddy think like errant heart stray away quieter well like half fault disappointment head receive like forgive child sorry biddy need hush voice soothe hand hope little worthy little biddy shall rest shall work forge joe shall try different occupation country shall away distant place opportunity await set aside offer know answer dear biddy tell world surely well world well man try hard well world
Dickens,Great Expectations,"Such was my purpose. After three days more of recovery, I went down to  the old place to put it in execution. And how I sped in it is all I  have left to tell.",purpose day recovery go old place execution speed leave tell
Dickens,Great Expectations,"  The tidings of my high fortunes having had a heavy fall had got down to  my native place and its neighbourhood before I got there. I found the  Blue Boar in possession of the intelligence, and I found that it made a  great change in the Boar’s demeanour. Whereas the Boar had cultivated  my good opinion with warm assiduity when I was coming into property,  the Boar was exceedingly cool on the subject now that I was going out  of property.",tiding high fortune have heavy fall get native place neighbourhood get find blue boar possession intelligence find great change boar demeanour boar cultivate good opinion warm assiduity come property boar exceedingly cool subject go property
Dickens,Great Expectations,"It was evening when I arrived, much fatigued by the journey I had so  often made so easily. The Boar could not put me into my usual bedroom,  which was engaged (probably by some one who had expectations), and  could only assign me a very indifferent chamber among the pigeons and  post-chaises up the yard. But I had as sound a sleep in that lodging as  in the most superior accommodation the Boar could have given me, and  the quality of my dreams was about the same as in the best bedroom.",evening arrive fatigue journey easily boar usual bedroom engage probably expectation assign indifferent chamber pigeon post chaise yard sound sleep lodging superior accommodation boar give quality dream good bedroom
Dickens,Great Expectations,"Early in the morning, while my breakfast was getting ready, I strolled  round by Satis House. There were printed bills on the gate and on bits  of carpet hanging out of the windows, announcing a sale by auction of  the Household Furniture and Effects, next week. The House itself was to  be sold as old building materials, and pulled down. LOT 1 was marked in  whitewashed knock-knee letters on the brew house; LOT 2 on that part of  the main building which had been so long shut up. Other lots were  marked off on other parts of the structure, and the ivy had been torn  down to make room for the inscriptions, and much of it trailed low in  the dust and was withered already. Stepping in for a moment at the open  gate, and looking around me with the uncomfortable air of a stranger  who had no business there, I saw the auctioneer’s clerk walking on the  casks and telling them off for the information of a catalogue-compiler,  pen in hand, who made a temporary desk of the wheeled chair I had so  often pushed along to the tune of Old Clem.",early morning breakfast get ready stroll round satis house print bill gate bit carpet hang window announce sale auction household furniture effects week house sell old building material pull lot mark whitewash knock knee letter brew house lot main building long shut lot mark part structure ivy tear room inscription trail low dust wither step moment open gate look uncomfortable air stranger business see auctioneer clerk walk cask tell information catalogue compiler pen hand temporary desk wheeled chair push tune old clem
Dickens,Great Expectations,"When I got back to my breakfast in the Boar’s coffee-room, I found Mr.  Pumblechook conversing with the landlord. Mr. Pumblechook (not improved  in appearance by his late nocturnal adventure) was waiting for me, and  addressed me in the following terms:—",get breakfast boar coffee room find pumblechook converse landlord pumblechook improve appearance late nocturnal adventure wait address follow term
Dickens,Great Expectations,"“Young man, I am sorry to see you brought low. But what else could be  expected! what else could be expected!”",young man sorry bring low expect expect
Dickens,Great Expectations,"As he extended his hand with a magnificently forgiving air, and as I  was broken by illness and unfit to quarrel, I took it.",extend hand magnificently forgiving air break illness unfit quarrel take
Dickens,Great Expectations,"“William,” said Mr. Pumblechook to the waiter, “put a muffin on table.  And has it come to this! Has it come to this!”",william say pumblechook waiter muffin table come come
Dickens,Great Expectations,I frowningly sat down to my breakfast. Mr. Pumblechook stood over me  and poured out my tea—before I could touch the teapot—with the air of a  benefactor who was resolved to be true to the last.,frowningly sit breakfast pumblechook stand pour tea touch teapot air benefactor resolve true
Dickens,Great Expectations,"“William,” said Mr. Pumblechook, mournfully, “put the salt on. In  happier times,” addressing me, “I think you took sugar? And did you  take milk? You did. Sugar and milk. William, bring a watercress.”",william say pumblechook mournfully salt happy time address think take sugar milk sugar milk william bring watercress
Dickens,Great Expectations,"“Thank you,” said I, shortly, “but I don’t eat watercresses.”",thank say shortly eat watercress
Dickens,Great Expectations,"“You don’t eat ’em,” returned Mr. Pumblechook, sighing and nodding his  head several times, as if he might have expected that, and as if  abstinence from watercresses were consistent with my downfall. “True.  The simple fruits of the earth. No. You needn’t bring any, William.”",eat return pumblechook sigh nod head time expect abstinence watercress consistent downfall true simple fruit earth need bring william
Dickens,Great Expectations,"I went on with my breakfast, and Mr. Pumblechook continued to stand  over me, staring fishily and breathing noisily, as he always did.",go breakfast pumblechook continue stand stare fishily breathe noisily
Dickens,Great Expectations,"“Little more than skin and bone!” mused Mr. Pumblechook, aloud. “And  yet when he went from here (I may say with my blessing), and I spread  afore him my humble store, like the Bee, he was as plump as a Peach!”",little skin bone muse pumblechook aloud go blessing spread afore humble store like bee plump peach
Dickens,Great Expectations,"This reminded me of the wonderful difference between the servile manner  in which he had offered his hand in my new prosperity, saying, “May I?”  and the ostentatious clemency with which he had just now exhibited the  same fat five fingers.",remind wonderful difference servile manner offer hand new prosperity say ostentatious clemency exhibit fat finger
Dickens,Great Expectations,"“Hah!” he went on, handing me the bread and butter. “And air you  a-going to Joseph?”",hah go hand bread butter air go joseph
Dickens,Great Expectations,"“In heaven’s name,” said I, firing in spite of myself, “what does it  matter to you where I am going? Leave that teapot alone.”",heaven say fire spite matter go leave teapot
Dickens,Great Expectations,"It was the worst course I could have taken, because it gave Pumblechook  the opportunity he wanted.",bad course take give pumblechook opportunity want
Dickens,Great Expectations,"“Yes, young man,” said he, releasing the handle of the article in  question, retiring a step or two from my table, and speaking for the  behoof of the landlord and waiter at the door, “I _will_ leave that  teapot alone. You are right, young man. For once you are right. I  forgit myself when I take such an interest in your breakfast, as to  wish your frame, exhausted by the debilitating effects of  prodigygality, to be stimilated by the ’olesome nourishment of your  forefathers. And yet,” said Pumblechook, turning to the landlord and  waiter, and pointing me out at arm’s length, “this is him as I ever  sported with in his days of happy infancy! Tell me not it cannot be; I  tell you this is him!”",yes young man say release handle article question retire step table speak behoof landlord waiter door leave teapot right young man right forgit interest breakfast wish frame exhaust debilitate effect prodigygality stimilate olesome nourishment forefather say pumblechook turn landlord waiter point arm length sport day happy infancy tell tell
Dickens,Great Expectations,A low murmur from the two replied. The waiter appeared to be  particularly affected.,low murmur reply waiter appear particularly affect
Dickens,Great Expectations,"“This is him,” said Pumblechook, “as I have rode in my shay-cart. This  is him as I have seen brought up by hand. This is him untoe the sister  of which I was uncle by marriage, as her name was Georgiana M’ria from  her own mother, let him deny it if he can!”",say pumblechook ride shay cart see bring hand untoe sister uncle marriage georgiana mother let deny
Dickens,Great Expectations,"The waiter seemed convinced that I could not deny it, and that it gave  the case a black look.",waiter convinced deny give case black look
Dickens,Great Expectations,"“Young man,” said Pumblechook, screwing his head at me in the old  fashion, “you air a-going to Joseph. What does it matter to me, you ask  me, where you air a-going? I say to you, Sir, you air a-going to  Joseph.”",young man say pumblechook screw head old fashion air go joseph matter ask air going sir air go joseph
Dickens,Great Expectations,"The waiter coughed, as if he modestly invited me to get over that.",waiter cough modestly invite
Dickens,Great Expectations,"“Now,” said Pumblechook, and all this with a most exasperating air of  saying in the cause of virtue what was perfectly convincing and  conclusive, “I will tell you what to say to Joseph. Here is Squires of  the Boar present, known and respected in this town, and here is  William, which his father’s name was Potkins if I do not deceive  myself.”",say pumblechook exasperating air say cause virtue perfectly convincing conclusive tell joseph squire boar present know respect town william father potkins deceive
Dickens,Great Expectations,"“In their presence,” pursued Pumblechook, “I will tell you, young man,  what to say to Joseph. Says you, “Joseph, I have this day seen my  earliest benefactor and the founder of my fortun’s. I will name no  names, Joseph, but so they are pleased to call him up town, and I have  seen that man.”",presence pursue pumblechook tell young man joseph say joseph day see early benefactor founder fortun name joseph pleased town see man
Dickens,Great Expectations,"“Say that likewise,” retorted Pumblechook. “Say you said that, and even  Joseph will probably betray surprise.”",likewise retort pumblechook say joseph probably betray surprise
Dickens,Great Expectations,"“Says you,” Pumblechook went on, “‘Joseph, I have seen that man, and  that man bears you no malice and bears me no malice. He knows your  character, Joseph, and is well acquainted with your pig-headedness and  ignorance; and he knows my character, Joseph, and he knows my want of  gratitoode. Yes, Joseph,’ says you,” here Pumblechook shook his head  and hand at me, “‘he knows my total deficiency of common human  gratitoode. _He_ knows it, Joseph, as none can. _You_ do not know it,  Joseph, having no call to know it, but that man do.’”",say pumblechook go joseph see man man bear malice bear malice know character joseph acquainted pig headedness ignorance know character joseph know want gratitoode yes joseph say pumblechook shake head hand know total deficiency common human gratitoode know joseph know joseph have know man
Dickens,Great Expectations,"Windy donkey as he was, it really amazed me that he could have the face  to talk thus to mine.",windy donkey amaze face talk
Dickens,Great Expectations,"“Says you, ‘Joseph, he gave me a little message, which I will now  repeat. It was that, in my being brought low, he saw the finger of  Providence. He knowed that finger when he saw Joseph, and he saw it  plain. It pinted out this writing, Joseph. _Reward of ingratitoode to  his earliest benefactor, and founder of fortun’s_. But that man said he  did not repent of what he had done, Joseph. Not at all. It was right to  do it, it was kind to do it, it was benevolent to do it, and he would  do it again.’”",say joseph give little message repeat bring low see finger providence know finger see joseph see plain pinte writing joseph reward ingratitoode early benefactor founder fortun man say repent joseph right kind benevolent
Dickens,Great Expectations,"“It’s pity,” said I, scornfully, as I finished my interrupted  breakfast, “that the man did not say what he had done and would do  again.”",pity say scornfully finish interrupted breakfast man
Dickens,Great Expectations,"“Squires of the Boar!” Pumblechook was now addressing the landlord,  “and William! I have no objections to your mentioning, either up town  or down town, if such should be your wishes, that it was right to do  it, kind to do it, benevolent to do it, and that I would do it again.”",squire boar pumblechook address landlord william objection mentioning town town wish right kind benevolent
Dickens,Great Expectations,"With those words the Impostor shook them both by the hand, with an air,  and left the house; leaving me much more astonished than delighted by  the virtues of that same indefinite “it.” I was not long after him in  leaving the house too, and when I went down the High Street I saw him  holding forth (no doubt to the same effect) at his shop door to a  select group, who honoured me with very unfavourable glances as I  passed on the opposite side of the way.",word impostor shake hand air leave house leave astonished delighted virtue indefinite long leave house go high street see hold forth doubt effect shop door select group honour unfavourable glance pass opposite way
Dickens,Great Expectations,"But, it was only the pleasanter to turn to Biddy and to Joe, whose  great forbearance shone more brightly than before, if that could be,  contrasted with this brazen pretender. I went towards them slowly, for  my limbs were weak, but with a sense of increasing relief as I drew  nearer to them, and a sense of leaving arrogance and untruthfulness  further and further behind.",pleasanter turn biddy joe great forbearance shine brightly contrast brazen pretender go slowly limb weak sense increase relief draw nearer sense leave arrogance untruthfulness
Dickens,Great Expectations,"The June weather was delicious. The sky was blue, the larks were  soaring high over the green corn, I thought all that countryside more  beautiful and peaceful by far than I had ever known it to be yet. Many  pleasant pictures of the life that I would lead there, and of the  change for the better that would come over my character when I had a  guiding spirit at my side whose simple faith and clear home wisdom I  had proved, beguiled my way. They awakened a tender emotion in me; for  my heart was softened by my return, and such a change had come to pass,  that I felt like one who was toiling home barefoot from distant travel,  and whose wanderings had lasted many years.",june weather delicious sky blue lark soar high green corn think countryside beautiful peaceful far know pleasant picture life lead change well come character guide spirit simple faith clear home wisdom prove beguile way awaken tender emotion heart soften return change come pass feel like toil home barefoot distant travel wandering last year
Dickens,Great Expectations,"The schoolhouse where Biddy was mistress I had never seen; but, the  little roundabout lane by which I entered the village, for quietness’  sake, took me past it. I was disappointed to find that the day was a  holiday; no children were there, and Biddy’s house was closed. Some  hopeful notion of seeing her, busily engaged in her daily duties,  before she saw me, had been in my mind and was defeated.",schoolhouse biddy mistress see little roundabout lane enter village quietness sake take past disappointed find day holiday child biddy house closed hopeful notion see busily engage daily duty see mind defeat
Dickens,Great Expectations,"But the forge was a very short distance off, and I went towards it  under the sweet green limes, listening for the clink of Joe’s hammer.  Long after I ought to have heard it, and long after I had fancied I  heard it and found it but a fancy, all was still. The limes were there,  and the white thorns were there, and the chestnut-trees were there, and  their leaves rustled harmoniously when I stopped to listen; but, the  clink of Joe’s hammer was not in the midsummer wind.",forge short distance go sweet green lime listen clink joe hammer long ought hear long fancy hear find fancy lime white thorn chestnut tree leave rustle harmoniously stop listen clink joe hammer midsummer wind
Dickens,Great Expectations,"Almost fearing, without knowing why, to come in view of the forge, I  saw it at last, and saw that it was closed. No gleam of fire, no  glittering shower of sparks, no roar of bellows; all shut up, and  still.",fear know come view forge see see closed gleam fire glitter shower spark roar bellow shut
Dickens,Great Expectations,"But the house was not deserted, and the best parlour seemed to be in  use, for there were white curtains fluttering in its window, and the  window was open and gay with flowers. I went softly towards it, meaning  to peep over the flowers, when Joe and Biddy stood before me, arm in  arm.",house desert good parlour use white curtain flutter window window open gay flower go softly mean peep flower joe biddy stand arm arm
Dickens,Great Expectations,"At first Biddy gave a cry, as if she thought it was my apparition, but  in another moment she was in my embrace. I wept to see her, and she  wept to see me; I, because she looked so fresh and pleasant; she,  because I looked so worn and white.",biddy give cry think apparition moment embrace weep weep look fresh pleasant look worn white
Dickens,Great Expectations,"“It’s my wedding-day!” cried Biddy, in a burst of happiness, “and I am  married to Joe!”",wedding day cry biddy burst happiness married joe
Dickens,Great Expectations,"They had taken me into the kitchen, and I had laid my head down on the  old deal table. Biddy held one of my hands to her lips, and Joe’s  restoring touch was on my shoulder. “Which he warn’t strong enough, my  dear, fur to be surprised,” said Joe. And Biddy said, “I ought to have  thought of it, dear Joe, but I was too happy.” They were both so  overjoyed to see me, so proud to see me, so touched by my coming to  them, so delighted that I should have come by accident to make their  day complete!",take kitchen lay head old deal table biddy hold hand lip joe restore touch shoulder strong dear fur surprised say joe biddy say ought think dear joe happy overjoyed proud touch come delight come accident day complete
Dickens,Great Expectations,"My first thought was one of great thankfulness that I had never  breathed this last baffled hope to Joe. How often, while he was with me  in my illness, had it risen to my lips! How irrevocable would have been  his knowledge of it, if he had remained with me but another hour!",thought great thankfulness breathe baffle hope joe illness rise lip irrevocable knowledge remain hour
Dickens,Great Expectations,"“Dear Biddy,” said I, “you have the best husband in the whole world,  and if you could have seen him by my bed you would have—But no, you  couldn’t love him better than you do.”",dear biddy say good husband world see bed love well
Dickens,Great Expectations,"“And, dear Joe, you have the best wife in the whole world, and she will  make you as happy as even you deserve to be, you dear, good, noble  Joe!”",dear joe good wife world happy deserve dear good noble joe
Dickens,Great Expectations,"Joe looked at me with a quivering lip, and fairly put his sleeve before  his eyes.",joe look quivering lip fairly sleeve eye
Dickens,Great Expectations,"“And Joe and Biddy both, as you have been to church to-day, and are in  charity and love with all mankind, receive my humble thanks for all you  have done for me, and all I have so ill repaid! And when I say that I  am going away within the hour, for I am soon going abroad, and that I  shall never rest until I have worked for the money with which you have  kept me out of prison, and have sent it to you, don’t think, dear Joe  and Biddy, that if I could repay it a thousand times over, I suppose I  could cancel a farthing of the debt I owe you, or that I would do so if  I could!”",joe biddy church day charity love mankind receive humble thank ill repay go away hour soon go abroad shall rest work money keep prison send think dear joe biddy repay thousand time suppose cancel farthing debt owe
Dickens,Great Expectations,"“But I must say more. Dear Joe, I hope you will have children to love,  and that some little fellow will sit in this chimney-corner of a winter  night, who may remind you of another little fellow gone out of it for  ever. Don’t tell him, Joe, that I was thankless; don’t tell him, Biddy,  that I was ungenerous and unjust; only tell him that I honoured you  both, because you were both so good and true, and that, as your child,  I said it would be natural to him to grow up a much better man than I  did.”",dear joe hope child love little fellow sit chimney corner winter night remind little fellow go tell joe thankless tell biddy ungenerous unjust tell honour good true child say natural grow well man
Dickens,Great Expectations,"“I ain’t a-going,” said Joe, from behind his sleeve, “to tell him  nothink o’ that natur, Pip. Nor Biddy ain’t. Nor yet no one ain’t.”",ai going say joe sleeve tell nothink o natur pip biddy ai ai
Dickens,Great Expectations,"“And now, though I know you have already done it in your own kind  hearts, pray tell me, both, that you forgive me! Pray let me hear you  say the words, that I may carry the sound of them away with me, and  then I shall be able to believe that you can trust me, and think better  of me, in the time to come!”",know kind heart pray tell forgive pray let hear word carry sound away shall able believe trust think well time come
Dickens,Great Expectations,"“O dear old Pip, old chap,” said Joe. “God knows as I forgive you, if I  have anythink to forgive!”",o dear old pip old chap say joe god know forgive anythink forgive
Dickens,Great Expectations,"“Now let me go up and look at my old little room, and rest there a few  minutes by myself. And then, when I have eaten and drunk with you, go  with me as far as the finger-post, dear Joe and Biddy, before we say  good-bye!”",let look old little room rest minute eat drunk far finger post dear joe biddy good bye
Dickens,Great Expectations,"  I sold all I had, and put aside as much as I could, for a composition  with my creditors,—who gave me ample time to pay them in full,—and I  went out and joined Herbert. Within a month, I had quitted England, and  within two months I was clerk to Clarriker and Co., and within four  months I assumed my first undivided responsibility. For the beam across  the parlour ceiling at Mill Pond Bank had then ceased to tremble under  old Bill Barley’s growls and was at peace, and Herbert had gone away to  marry Clara, and I was left in sole charge of the Eastern Branch until  he brought her back.",sell aside composition give ample time pay go join herbert month quit england month clerk clarriker month assume undivided responsibility beam parlour ceiling mill pond bank cease tremble old bill barley growl peace herbert go away marry clara leave sole charge eastern branch bring
Dickens,Great Expectations,"Many a year went round before I was a partner in the House; but I lived  happily with Herbert and his wife, and lived frugally, and paid my  debts, and maintained a constant correspondence with Biddy and Joe. It  was not until I became third in the Firm, that Clarriker betrayed me to  Herbert; but he then declared that the secret of Herbert’s partnership  had been long enough upon his conscience, and he must tell it. So he  told it, and Herbert was as much moved as amazed, and the dear fellow  and I were not the worse friends for the long concealment. I must not  leave it to be supposed that we were ever a great House, or that we  made mints of money. We were not in a grand way of business, but we had  a good name, and worked for our profits, and did very well. We owed so  much to Herbert’s ever cheerful industry and readiness, that I often  wondered how I had conceived that old idea of his inaptitude, until I  was one day enlightened by the reflection, that perhaps the inaptitude  had never been in him at all, but had been in me.",year go round partner house live happily herbert wife live frugally pay debt maintain constant correspondence biddy joe firm clarriker betray herbert declare secret herbert partnership long conscience tell tell herbert move amazed dear fellow bad friend long concealment leave suppose great house mint money grand way business good work profit owe herbert cheerful industry readiness wonder conceive old idea inaptitude day enlighten reflection inaptitude
Dickens,Great Expectations,"  For eleven years, I had not seen Joe nor Biddy with my bodily  eyes,—though they had both been often before my fancy in the  East,—when, upon an evening in December, an hour or two after dark, I  laid my hand softly on the latch of the old kitchen door. I touched it  so softly that I was not heard, and looked in unseen. There, smoking  his pipe in the old place by the kitchen firelight, as hale and as  strong as ever, though a little grey, sat Joe; and there, fenced into  the corner with Joe’s leg, and sitting on my own little stool looking  at the fire, was—I again!",year see joe biddy bodily fancy evening december hour dark lay hand softly latch old kitchen door touch softly hear look unseen smoke pipe old place kitchen firelight hale strong little grey sit joe fence corner joe leg sit little stool look fire
Dickens,Great Expectations,"“We giv’ him the name of Pip for your sake, dear old chap,” said Joe,  delighted, when I took another stool by the child’s side (but I did  _not_ rumple his hair), “and we hoped he might grow a little bit like  you, and we think he do.”",giv pip sake dear old chap say joe delight take stool child rumple hair hope grow little bit like think
Dickens,Great Expectations,"I thought so too, and I took him out for a walk next morning, and we  talked immensely, understanding one another to perfection. And I took  him down to the churchyard, and set him on a certain tombstone there,  and he showed me from that elevation which stone was sacred to the  memory of Philip Pirrip, late of this Parish, and Also Georgiana, Wife  of the Above.",think take walk morning talk immensely understand perfection take churchyard set certain tombstone show elevation stone sacred memory philip pirrip late parish georgiana wife
Dickens,Great Expectations,"“Biddy,” said I, when I talked with her after dinner, as her little  girl lay sleeping in her lap, “you must give Pip to me one of these  days; or lend him, at all events.”",biddy say talk dinner little girl lie sleep lap pip day lend event
Dickens,Great Expectations,"“So Herbert and Clara say, but I don’t think I shall, Biddy. I have so  settled down in their home, that it’s not at all likely. I am already  quite an old bachelor.”",herbert clara think shall biddy settle home likely old bachelor
